author,comment,publishedTimeText,replyCount,voteCount,comment_after_cleansing,cluster,label
@sweetmartabak2202,"love this content,. dr.Tirta, i hear u and i listen to u.... thanks doc and Malaka",8 months ago,0,0,love this content drtirta i hear u and i listen to u thanks doc and malaka,4,Promosi Judi
@hadimanto9673,"Thn 98 lulus stm listrik langsung jadi sales Panci, sales plastik, sales apa aja.",8 months ago,0,0,thn 98 lulus stm listrik langsung sales panci sales plastik sales aja,4,Promosi Judi
@yurezian,Idih narsistik,8 months ago,0,0,idih narsistik,4,Promosi Judi
@noubatkewong1925,"Coba yang saya lakukan saat itu bahas bola, mungkin saya jadi koci 😅",8 months ago,0,0,coba laku bahas bola koci,4,Promosi Judi
@HujanRiang,"gada yg bener bg yg bener itu hanya tuhan!! kalo didunia ini katanya 1+1 =2 kalo diplanet lain? jadi kebenaran hanya tuhan yg tau
\",8 months ago,0,0,gada yg bener bg yg bener tuhan kalo dunia 11 2 kalo planet benar tuhan yg tau,1,Bukan PromosiJudi
@muhammadqomaruzzaman4377,"awalnya ga tertarik sama judul dan thumbnail nya, tapi karena sering keluar di beranda yt, mau gamau ku paksa buat nonton karena emang lagi mau nyoba² bisnis, di awal video sampe menit 8 asliii relate banget sama keadaan ku sekarang di usia 24 tahun inii.
thx dokter Tirta, suka banget sama omongan nya yang ceplas ceplos dan agak kasar, bikin ngena di hati, bikin makin sadar.",8 months ago (edited),0,0,ga tarik judul thumbnail nya beranda yt gamau ku paksa nonton emang nyoba bisnis video sampe menit 8 asliii relate banget ku usia 24 ini thx dokter tirta suka banget omong nya ceplas ceplos kasar bikin ngena hati bikin sadar,4,Promosi Judi
@jimjimjerisna1823,"Privilege tidak ada, tabungan hanya 10 JT, kuliah 8 semester IPK 3.3, pengalaman kerja administrator 4 tahun. Untuk finansial masih minim dok, kalau bisnis masih kebilang baru dan memang bisnis kecil, saya jalankan pelan* hanya bisa makan dan jalan aja tanpa nombok udh Alhamdulillah. Saya perlu mentor saja dok tapi kebanyakan berbayar. Jdi saya sekarang sedang ngencengin doa dan ikhtiar dok agar dapat berkembang terus. Rumah juga saya belum punya, bener bener ngerasa setiap pergerakan itu harus hati hati banget jdi rasa ragu saya sangat tinggi",8 months ago (edited),0,0,privilege tabung 10 jt kuliah 8 semester ipk 33 alam kerja administrator 4 finansial minim dok bisnis bilang bisnis jalan pelan makan jalan aja nombok udh alhamdulillah mentor dok banyak bayar jdi ngencengin doa ikhtiar dok kembang rumah bener bener ngerasa gera hati hati banget jdi ragu,0,Bukan PromosiJudi
@maydabqc,Dr. Tirta old style is back,8 months ago,0,1,dr tirta old style is back,4,Promosi Judi
@fdyns,"KAPAL API LARIS ,KARENA DIA YANG PERTAMA KALI JUAL KAPAL API . 💥🔥",8 months ago,0,5,kapal api laris kali jual kapal api,4,Promosi Judi
@septianekarh671,"Kapan Maneh Dr. Tirta Push Rank Kehidupan :D . New Champion by Dr. Tirta :D iki gurung menepalkan diri Ke Himalaya kan Pak :D Indo Suhu Ne gak balance, Himalaya koyok e cair lek njejengan Muncak mrono :D",8 months ago,0,0,maneh dr tirta push rank hidup d new champion by dr tirta d iki gurung menepalkan himalaya d indo suhu ne gak balance himalaya koyok e cair lek njejengan muncak mrono d,4,Promosi Judi
@Betohofficial,Thanks dok,8 months ago,0,0,thanks dok,4,Promosi Judi
@SobariBari-ul5vt,Mantap kata kata orang pintar ini masuk logika jika kalian menyadarinya 👍👍👍,8 months ago,0,0,mantap orang pintar masuk logika sadar,4,Promosi Judi
@oppa_jay,Makasih dok. 🙏🙏🙏,8 months ago,0,0,makasih dok,4,Promosi Judi
@BarikRisandi,"Last bat not least, Khontool😂",8 months ago,0,0,last bat not least khontool,4,Promosi Judi
@konten-keren,BAJINGUK 100 EWU AMEH BISNIS 🔥🔥🔥🔥,8 months ago,0,0,bajinguk 100 ewu ameh bisnis,4,Promosi Judi
@novatsambodo,"wkwkwk Ajurrrrr ""ngentek2ke duite wong tuwo kowe buossss!!!""",8 months ago (edited),0,0,wkwkwk ajurrrrr ngentek2ke duite tuwo kowe buossss,4,Promosi Judi
@rq1771,"IPK  nol besar dok, 
pengalaman welder 2 tahun, 

note izin dengerin plus belajar bagaimana hidup ini dari dokter tirta,",8 months ago,0,0,ipk nol dok alam welder 2 note izin dengerin plus ajar hidup dokter tirta,4,Promosi Judi
@habibifadhilm,INI VIDEO KESENANGAN CLIPPERRRR WKLKWKW,8 months ago,0,0,video senang clipperrrr wklkwkw,4,Promosi Judi
@ArifverseID,Kapal uap 😂,8 months ago,0,0,kapal uap,4,Promosi Judi
@lluu1321,Keren banget mengukur titik awal kita. Sumpah jos,8 months ago,0,1,keren banget ukur titik sumpah jos,4,Promosi Judi
@tehnikregmalam4504,"saya serjana teknik 2017 ortu pedagang dan bapak sudah gak bisa bekerja,saya bayar kuliah Kemarin dengan jd drivel ojol . ipk saya 3,45 allhamdulilah 
saya untuk sekarang masih survival untuk kerja, impian saya punya bisnis dgn brand banyak dikenal, dan modal sekecil kecilnya untuk sebesarnya
pernah berbisnis tapi mental gak stabil jadi untuk sekarang kerja dulu untuk ngumpul kan modal lagi",8 months ago,0,0,serjana teknik 2017 ortu dagang gak bekerjasaya bayar kuliah kemarin jd drivel ojol ipk 345 allhamdulilah survival kerja impi bisnis dgn brand kenal modal kecil besar bisnis mental gak stabil kerja ngumpul modal,0,Bukan PromosiJudi
@junaidipasber7568,"syarat hidup aman. Udah gk usah banyak gaya hidup.. jangan gengsi, merintis dari bawah, biar tau pengalaman dulu, gk usah buru-buru pengen kaya dan hidup hemat.",8 months ago,0,0,syarat hidup aman udah gk gaya hidup gengsi rintis biar tau alam gk buruburu ken kaya hidup hemat,4,Promosi Judi
@Mr_jijii,"demi apapun gue tertampar banget sm kata"" lu dok",8 months ago,0,0,apa gue tampar banget sm lu dok,4,Promosi Judi
@RonySugiarto-rt5pt,"Kemenangan itu bukan tentang siapa yang paling menyerang,tapi siapa yang paling kuat bertahan -dr Tirta.
(Towel harus lihat ini)",8 months ago,1,0,menang menyerangtapi kuat tahan dr tirta towel lihat,4,Promosi Judi
@sutrisnop4687,"Alhamdulillah..Semoga beliau, kita Sehat

Barrakallah Ilmunya..matursuwun Dok",8 months ago,0,0,alhamdulillahsemoga beliau sehat barrakallah ilmunyamatursuwun dok,4,Promosi Judi
@dnlariginyu,"diluar sini banyak org yg ga punya ketiga previlege tadi tapi utk IPKnya bukan krna IPK rendah, tapi emg ga kuliah. gmna dong? :D",8 months ago,0,1,luar org yg ga tiga previlege utk ipknya krna ipk rendah emg ga kuliah gmna d,4,Promosi Judi
@hanakotobarinda6838,🤣🤣🤣,8 months ago,0,0,,4,Promosi Judi
@Bruck10,Jadi pembisnis krn ingin Menumbangkan rothschild wkwkwk,8 months ago,0,0,bisnis krn tumbang rothschild wkwkwk,4,Promosi Judi
@diantamasaputra1215,"Bajiruuut..
Oomonganmu akeh benere dok.
😂
Disaat akeh wong do ngomong rejeki wes ono seng ngatur, jebule seng ngatur rejeki yo bose..
Dunia ini awalnya hutan rimba dan sekarang masih hutan rimba dok, cuma landscapee wae seng berubah.😂",8 months ago,0,0,bajiruuut oomonganmu akeh benere dok saat akeh do ngomong rejeki wes ono seng ngatur jebule seng ngatur rejeki yo bose dunia hutan rimba hutan rimba dok landscapee wae seng ubah,4,Promosi Judi
@otomotif_netizen,saya punya privilege lingkungan orang kaya namun orang tua memilih jalan hidup ekonomi sederhana dan cukup. apakah bisa yaa mencapai kekayaan finansial dengan privilege orang terdekat?? 🙏🏼🙏🏼,8 months ago,0,0,privilege lingkung orang kaya orang tua pilih jalan hidup ekonomi sederhana yaa capai kaya finansial privilege orang dekat,4,Promosi Judi
@lukmanwazza6539,"dia bicara peluang / probabilitas, bagi sebagian orang realistis akan punya cara berfikir sama tapi ada sebagian orang berfikir lainnya, 1% tetep peluang yg bisa di sebut juga keberuntungan,

salam orang2 mumet cari uang",8 months ago,0,0,bicara peluang probabilitas orang realistis berfikir orang berfikir 1 tetep peluang yg untung salam orang2 mumet cari uang,4,Promosi Judi
@Akaminarui,"Gak semua dok, ga kuliah😄😀",8 months ago,0,0,gak dok ga kuliah,4,Promosi Judi
@FTRSPORTGAMING25,Terimakasih Dok ❤,8 months ago,0,0,terimakasih dok,4,Promosi Judi
@Semuakata,Kelass bgt guru ip 🙏,8 months ago,0,0,kelass bgt guru ip,4,Promosi Judi
@muslimhaidar999,"Keren, konsep realistis dalam hidup, agar mendapatkan kehidupan yang sehat dan bahagia...",8 months ago,0,0,keren konsep realistis hidup hidup sehat bahagia,4,Promosi Judi
@petanigagal9649,lord cipeng is the best. style nya pedes tapi ya soalnya bener.... pedes tapi tidak sombong dan merendahkan.,8 months ago (edited),0,1,lord cipeng is the best style nya pedes ya bener pedes sombong rendah,4,Promosi Judi
@Testingacccountt,Dr tirta on point bngt yaa,8 months ago,0,0,dr tirta on point bngt yaa,4,Promosi Judi
@Hey-TriAyu,"Klo menikah nomor 1,  kebutuhan batin nomor 1.",8 months ago,0,0,klo meni nomor 1 butuh batin nomor 1,4,Promosi Judi
@yusufmz5708,Terimakasih Dokter Tirta sudah memberi pencerahan.. 😊,8 months ago,0,0,terimakasih dokter tirta cerah,4,Promosi Judi
@bangyal6856,Parkir bus terus serang balik 😂,8 months ago,0,0,parkir bus serang,4,Promosi Judi
@okinoojoeng,"Sebagai sutradara dan penulis dari dulu sampai motivator muncul di youtube saya tidak pernah suka dengan motivator terlebih motivator bisnis, buat saya pribadi hobi adalah bisnis nyata dari hati tanpa berpikir untung atau rugi yang terpenting kualitas",8 months ago,1,1,sutradara tulis motivator muncul youtube suka motivator motivator bisnis pribadi hobi bisnis nyata hati pikir untung rugi penting kualitas,4,Promosi Judi
@heppyharmoko7571,Dokter aneh. Katanya anti motivasi tapi memberi saran 😂😂😂😂,8 months ago,0,0,dokter aneh anti motivasi saran,4,Promosi Judi
@ngajipusatid,18.20 yang nggak semua ke kamboja aja 😂😂,8 months ago,0,0,1820 nggak kamboja aja,4,Promosi Judi
@mirwanhamdy,"Ini kalau berdasarkan rasionalitas pola pikir manusia yg berakal lurus saya setuju. 
Tapi, ada juga manusia yang bermental keyakinan saja juga bisa, dan mengambil resiko dalam hidup meskipun tanpa pengalaman, pengatahuan yg cukup.",8 months ago,0,0,dasar rasionalitas pola pikir manusia yg akal lurus tuju manusia mental yakin ambil resiko hidup alam pengatahuan yg,1,Bukan PromosiJudi
@ubial,Uang 😊,8 months ago,0,0,uang,4,Promosi Judi
@muhammadmanshur5570,"Pingin maju, bantu negara menjadi negara maju, menginspirasi orang lain jadi entrepreneur",8 months ago,0,0,pingin maju bantu negara negara maju inspirasi orang entrepreneur,4,Promosi Judi
@buatjajansendiri,"Dok, gimana kalau, 
1. IPK besar = diatas 3,9 bahkan pernah masuk 2 terbesar di Fakultas tapi berenti ditengah jalan (± semester 4) karena finansial keluarga yg tiba-tiba ancur
2. Privilege Jaringan : Ada tapi dulu, sekarang orang tua yg satu meninggal yg satu lagi pensiun otomatis banyak jaringan terputus
3. Financial not stable. 
Jadi, ga berlaku semua untuk mulai bisnis?
Kalau pilihannya kerja: Mau banget, pernah diterima di beberapa kerjaan yg selaras maupun tidak tapi punya skills, sayangnya ga dibolehin sama ortu karena katanya kasian, cape, sayang anak perempuan :'( it's very confused
Edit: But, pernah ikut jadi tentor teaching English di Bimbingan Belajar sambil kuliah waktu itu, dan itu aja yang dibolehin kerja waktu diperantauan, katanya karena bermanfaat dan melatih skill jadi ga hanya lelah. Tapi aku ingin mencari pekerjaan lain karena sudah tidak kuliah",8 months ago (edited),0,0,dok gimana 1 ipk atas 39 masuk 2 besar fakultas renti tengah jalan semester 4 finansial keluarga yg tibatiba ancur 2 privilege jaring orang tua yg tinggal yg pensiun otomatis jaring putus 3 financial not stable ga laku bisnis pilih kerja banget terima kerja yg selaras skills sayang ga dibolehin ortu kasi cape sayang anak perempuan its very confused edit but tentor teaching english bimbing ajar kuliah aja dibolehin kerja rantau manfaat latih skill ga lelah cari kerja kuliah,0,Bukan PromosiJudi
@MiftahulArif-o1m,Kitahitung peruhan pajak penghasil dan dll,8 months ago,0,0,kitahitung ruh pajak hasil dll,4,Promosi Judi
@MiftahulArif-o1m,Pajang bisnis,8 months ago,0,0,pajang bisnis,4,Promosi Judi
@MiftahulArif-o1m,Ga muda kaya balikkan tangan ✋,8 months ago,0,0,ga muda kaya balik tangan,4,Promosi Judi
@balbalangeh,"Sy setuju, sy cuman punya satu, pinter walopun IPK jeblok, sy kerja, alhamdulillah sekarang dah financial stabil, sekarang dah merambah ke bisnis, step by step brooo",8 months ago,0,0,sy tuju sy cuman pinter walopun ipk jeblok sy kerja alhamdulillah dah financial stabil dah rambah bisnis step by step brooo,4,Promosi Judi
@fathurrizqi5955,13 : 43 🤣,8 months ago,0,0,13 43,4,Promosi Judi
@AkhaPangestu,"28:15
Saya udah 2rakaat sblum subuh + kerja gak kaya² sperti para HABIB.
Ternyata hanya KLISE.

OMONGAN HABIB JAFAR YANG KATANYA BIKIN KAYA BAHKAN KEKAYAANNYA MENGALAHKAN BILL GATES.
DUSTAAAA!!!!!!
😂",8 months ago,1,1,2815 udah 2rakaat sblum subuh kerja gak kaya sperti habib klise omong habib jafar bikin kaya kaya kalah bill gates dustaaaa,4,Promosi Judi
@AkhaPangestu,"Aku menjadi berkerja apapun yg pnting dpet uang.
Gak UMR DIY pun gpp, lah gimana lagi skrng yg UMR mintanya kuliah & max umur 25thun.
😓",8 months ago,0,0,kerja apa yg pnting dpet uang gak umr diy gpp gimana skrng yg umr minta kuliah max umur 25thun,1,Bukan PromosiJudi
@AkhaPangestu,"Dr. Tirtal kicep didepan Timoty gak bsa bantah argument² sang manusia tajir seIndonesia
😅",8 months ago,0,0,dr tirtal kicep depan timoty gak bsa bantah argument sang manusia tajir indonesia,4,Promosi Judi
@indahpur8747,Back sound nya lucu banget... Makasih bapak tirtaaa 😄,8 months ago,0,0,back sound nya lucu banget makasih tirtaaa,4,Promosi Judi
@straydog4557,"Kalian bayangin, jadi perut tuh meledak DAARRR wahhh itu 💩 Hooeekk",8 months ago,0,0,bayangin perut tuh ledak daarrr wahhh hooeekk,4,Promosi Judi
@aqeelmirza4430,asli mahal bangett ni statementnya,8 months ago,0,0,asli mahal bangett ni statementnya,4,Promosi Judi
@bagusscooterist,"Saya jadi Pengusaha, karena title sarjana saya tidak terpakai untuk CPNS di daerah saya, dan Saya merasa tidak cocok jadi Guru. Lalu  saya memulai usaha untuk menghidupi diri saya sendiri pada awalnya dan sekarang tetap jadi pengusaha demi menghidupi anak istri.. walau hidup pas pasan, yang penting tetap cukup setiap ada kebutuhan..",8 months ago,0,0,usaha title sarjana pakai cpns daerah cocok guru usaha hidup usaha hidup anak istri hidup pas pas butuh,1,Bukan PromosiJudi
@Halowyoutube,Peng peng marah marah🤣 pemikiran kita sama usia kita sama gue sutuju harus marah marah ya peng,8 months ago,0,0,peng peng marah marah pikir usia gue sutuju marah marah ya peng,4,Promosi Judi
@bahrunibnusyam3209,"Nyelamatin diri sendiri aja belum bisa, mau nyelamatin orang lain ... mantap",8 months ago,0,56,nyelamatin aja nyelamatin orang mantap,4,Promosi Judi
@hadi-wicaksono,Membuka lapangan pekerjaan sebanyak banyaknya untuk warga Indonesia. 🇮🇩,8 months ago,0,1,buka lapang kerja banyak warga indonesia,4,Promosi Judi
@muhammadarafatgaruda,"thanks a million, may Allah guide & reward you all with goodness",8 months ago,0,2,thanks a million may allah guide reward you all with goodness,4,Promosi Judi
@mindset_genius01,"Luck tidak gratis. Luck tercipta dari usaha bahkan dari hal kecil sekalipun, karena tindakan kecil menghasilkan efek domino yang berdampak besar. Itu adalah hasil di luar kontrol kita, sebuah bonus dari kesempatan dan konsistensi",8 months ago,10,83,luck gratis luck cipta usaha tindak hasil efek domino dampak hasil kontrol bonus sempat konsistensi,4,Promosi Judi
@benyaminarga5662,Asli keren dok.. membangun mental banget... Mulai sekarang aku ga mau GOBLOK lagi,8 months ago,0,1,asli keren dok bangun mental banget ga goblok,4,Promosi Judi
@DAKWAHSANTAIINDONESIA,"ngopi tok,ora karo udud peng",8 months ago,0,0,ngopi tokora karo udud peng,4,Promosi Judi
@deiofficial62,"Saya gen Z , dari keluarga biasa penuh kekuranga, lulusan SMK, tapi saya selalu mencoba terus, walaupun gagal. Yang saya pegang jika seseorang berusaha maka akan terwujud. Alhamdulillah saya membuka usaha dan bisa membuka peluang kerja walaupun punya 1 karyawan,,, yang penting berjuang, berdoa, belajar dari pada tidak ada perubahan",8 months ago,0,0,gen z keluarga penuh kekuranga lulus smk coba gagal pegang usaha wujud alhamdulillah buka usaha buka peluang kerja 1 karyawan juang doa ajar ubah,4,Promosi Judi
@podcast087,Jadi lebih baik di keuangan❤,8 months ago,0,0,uang,4,Promosi Judi
@didimarlekgaming6974,"""Liverpool 30 tahun ajah juara sekali, bisa jadi kalian 30 tahun lagi baru sukses""
-dr Tirta (peng-peng)",8 months ago (edited),1,65,liverpool 30 ajah juara 30 sukses dr tirta pengpeng,4,Promosi Judi
@nurimichael5259,Cerdas,8 months ago,0,0,cerdas,4,Promosi Judi
@bagus21pambudi43,"gua masih anak smk dari keluarga yg bisa di bilng kurang, tapi nekat buka usaha kecil kecilan jualan dimsum alhamdulillah udh berjalan 2bln dengan modal awal cuma 50K bisa buat beli aset, modal kedepan tujuannya cari pengalaman sama ningkatin skil karna di zaman skrg sulih buat cari kerja dgn skil minim klo stlh lulus smk😢",8 months ago,3,12,gua anak smk keluarga yg bilng nekat buka usaha kecil jual dimsum alhamdulillah udh jalan 2bln modal 50k beli aset modal depan tuju cari alam ningkatin skil karna zaman skrg sulih cari kerja dgn skil minim klo stlh lulus smk,1,Bukan PromosiJudi
@kevinadriyan71,Bapa gw slalu ngomong gini untuk belajar keuangan dri orang cina 08:00,8 months ago (edited),0,0,bapa gw slalu ngomong gin ajar uang dri orang cina 0800,4,Promosi Judi
@heroporo156,"mohon maaf, disini ada yang tau kemeja yang dipake dokter Tirta ga? nyari belum ketemu-ketemu",8 months ago,0,0,mohon maaf tau kemeja dipake dokter tirta ga nyari ketemuketemu,4,Promosi Judi
@salmadiskaiz,"Orang tua kita harus mendengar video ini si, bahwa zaman sudah berubah",8 months ago,0,0,orang tua dengar video si zaman ubah,4,Promosi Judi
@abangjonoskuy,25:20 dicut kenapa woi wkwk,8 months ago,0,0,2520 cut woi wkwk,4,Promosi Judi
@wiliamraharjo958,Mending jadi youtuber 😂,8 months ago,0,0,mending youtuber,4,Promosi Judi
